key,translation,locale
recurring_orders.detail.skip.modal.title,Skip this execution?,en_US
recurring_orders.detail.skip.modal.execution_being_skipped,Execution being skipped,en_US
recurring_orders.detail.skip.modal.next_scheduled_execution,Next scheduled execution,en_US
recurring_orders.detail.skip.modal.summary,The %skippedDate% order will not be placed. The schedule will continue and trigger next on %nextDate%.,en_US
recurring_orders.detail.skip.modal.confirm,Skip this execution,en_US
recurring_orders.detail.history.description,View all past and upcoming executions for this schedule,en_US
recurring_orders.detail.history.actions,Actions,en_US
recurring_orders.detail.history.date,Date,en_US
recurring_orders.detail.history.empty,No execution history yet.,en_US
recurring_orders.detail.history.order_reference,Order Reference,en_US
recurring_orders.detail.history.status,Status,en_US
recurring_orders.detail.history.title,Past scheduled orders,en_US
recurring_orders.detail.history.view_order,View Order,en_US
recurring_orders.detail.next_execution.paused,Schedule is paused. Resume to set next execution date.,en_US
recurring_orders.detail.next_execution.title,Next Scheduled Execution,en_US
recurring_orders.detail.order_items.column.product,Product,en_US
recurring_orders.detail.order_items.column.quantity,Qty,en_US
recurring_orders.detail.order_items.column.total,Total,en_US
recurring_orders.detail.order_items.empty,No items found.,en_US
recurring_orders.detail.order_items.label,Order Items,en_US
recurring_orders.detail.pause.modal.title,Pause Schedule?,en_US
recurring_orders.detail.pause.modal.warning,Do you want to pause the schedule now?,en_US
recurring_orders.detail.resume.modal.title,Resume schedule,en_US
recurring_orders.detail.review_required.attention,Recurring order could not be processed automatically and requires your attention.,en_US
recurring_orders.detail.sidebar.cadence,Cadence,en_US
recurring_orders.detail.sidebar.created,Created,en_US
recurring_orders.detail.sidebar.created_by,Created By,en_US
recurring_orders.detail.sidebar.status,Status,en_US
recurring_orders.detail.sidebar.title,Schedule Details,en_US
recurring_orders.detail.source_order,Original order,en_US
recurring_orders.detail.title,Recurring Order Details,en_US
recurring_orders.error.items_not_purchasable,The following items can no longer be purchased and the recurring order was not placed: %skus%,en_US
recurring_orders.history.errors.show,Show errors,en_US
recurring_orders.history.event.cancelled,Cancelled,en_US
recurring_orders.history.event.failed,Failed,en_US
recurring_orders.history.event.paused,Paused,en_US
recurring_orders.history.event.placed,Completed,en_US
recurring_orders.history.event.resumed,Resumed,en_US
recurring_orders.history.event.skipped,Skipped,en_US
recurring_orders.item.configurable_bundle_label,Bundle: %name%,en_US
recurring_orders.list.column.actions,Actions,en_US
recurring_orders.list.column.frequency,Frequency,en_US
recurring_orders.list.column.name,Schedule Name,en_US
recurring_orders.list.column.next_order_date,Next Order Date,en_US
recurring_orders.list.column.status,Status,en_US
recurring_orders.list.empty,No recurring orders found.,en_US
recurring_orders.list.form.scope,Show schedules for,en_US
recurring_orders.list.form.search,Search,en_US
recurring_orders.list.form.search_placeholder,Search schedules...,en_US
recurring_orders.list.form.status,Status,en_US
recurring_orders.list.form.status.all,All statuses,en_US
recurring_orders.list.scope.company,All Company Schedules,en_US
recurring_orders.list.scope.my_business_unit,My Business Unit,en_US
recurring_orders.list.scope.my_schedules,My Schedules,en_US
recurring_orders.list.title,Recurring Orders,en_US
recurring_orders.mail.notify_buyer_placement_failure.body.cta,Review Order,en_US
recurring_orders.mail.notify_buyer_placement_failure.body.detail,Please review the order details and failure reason in your recurring orders dashboard.,en_US
recurring_orders.mail.notify_buyer_placement_failure.body.intro,"We were unable to place your recurring order ""%schedule_name%"" automatically.",en_US
recurring_orders.mail.notify_buyer_placement_failure.body.sign_off,Best regards,en_US
recurring_orders.mail.notify_buyer_placement_failure.salutation,Hello,en_US
recurring_orders.mail.notify_buyer_placement_failure.subject,"Recurring order ""%schedule_name%"" could not be placed",en_US
recurring_orders.mail.notify_buyer_validation_failed.body.cta,Review Order,en_US
recurring_orders.mail.notify_buyer_validation_failed.body.detail,Please review your order details and make any necessary adjustments before the scheduled date.,en_US
recurring_orders.mail.notify_buyer_validation_failed.body.intro,"Your recurring order ""%schedule_name%"", scheduled for %execution_date%, could not be processed automatically and requires your attention.",en_US
recurring_orders.mail.notify_buyer_validation_failed.salutation,Hello,en_US
recurring_orders.mail.notify_buyer_validation_failed.subject,"Action Required: ""%schedule_name%"" — your order needs attention",en_US
recurring_orders.mail.notify_buyer_upcoming_order.body.cta,View Order,en_US
recurring_orders.mail.notify_buyer_upcoming_order.body.intro,"Your recurring order ""%schedule_name%"" is scheduled for %execution_date%. We will process it automatically on that date.",en_US
recurring_orders.mail.notify_buyer_upcoming_order.body.review,"If you need to make changes, please review and update your order before %expiry_date%.",en_US
recurring_orders.mail.notify_buyer_upcoming_order.salutation,Hello,en_US
recurring_orders.mail.notify_buyer_upcoming_order.subject,"Upcoming recurring order: ""%schedule_name%"" on %execution_date%",en_US
recurring_orders.menu_item,Recurring Orders,en_US
recurring_orders.review.all_items_removed,The order cannot be placed - all items are unavailable and the schedule cannot be executed without items.,en_US
recurring_orders.review.approve_error,The changes could not be applied. Please try again.,en_US
recurring_orders.review.approve_failed,The changes could not be applied.,en_US
recurring_orders.review.approve_success,Your changes were applied and the order was placed.,en_US
recurring_orders.review.back_to_detail,Back to schedule detail,en_US
recurring_orders.review.banner.price_change,%count% price change,en_US
recurring_orders.review.banner.substituted,%count% product substituted,en_US
recurring_orders.review.banner.unavailable,%count% unavailable,en_US
recurring_orders.review.blocking.title,Cannot proceed — blocking issues,en_US
recurring_orders.review.column.current_price,Current price,en_US
recurring_orders.review.column.previous_price,Previous price,en_US
recurring_orders.review.column.reason,Reason,en_US
recurring_orders.review.cta.accept_and_place,Accept changes & place order,en_US
recurring_orders.review.execution_scheduled,Execution scheduled for %date%,en_US
recurring_orders.review.flagged.title,Items requiring your review,en_US
recurring_orders.review.footer.helper,Accepting these changes will update this order and future executions of the schedule.,en_US
recurring_orders.review.footer.new_total,New total,en_US
recurring_orders.review.footer.summary,%removed% removals,en_US
recurring_orders.review.invalid_form,The request could not be processed. Please review and try again.,en_US
recurring_orders.review.modal.accepted_prices,Accepted price changes,en_US
recurring_orders.review.modal.body,Removing unavailable items and accepting updated prices will affect this order and all future executions of this schedule. These changes will become the new reference state for the recurring order going forward.,en_US
recurring_orders.review.modal.headline,Confirm order and apply changes,en_US
recurring_orders.review.modal.new_total,New order total,en_US
recurring_orders.review.modal.original_total,Original order total,en_US
recurring_orders.review.modal.removed_items,Removed items,en_US
recurring_orders.review.not_available,This schedule does not require review.,en_US
recurring_orders.review.prices_changed,Prices changed again since you reviewed. Please review the updated order before approving.,en_US
recurring_orders.review.reason.discontinued,Discontinued,en_US
recurring_orders.review.reason.not_approved,Not approved,en_US
recurring_orders.review.reason.price_increased,Price increased,en_US
recurring_orders.review.reason.price_unavailable,Price unavailable,en_US
recurring_orders.review.reason.substituted,Substituted,en_US
recurring_orders.review.reason.unavailable,Unavailable,en_US
recurring_orders.review.title,Review Required — %name%,en_US
recurring_orders.review.unchanged.title,Unchanged items (%count%),en_US
recurring_orders.review.unchanged.title.plural,%count% unchanged items,en_US
recurring_orders.status.active,Active,en_US
recurring_orders.status.cancelled,Cancelled,en_US
recurring_orders.status.draft,Draft,en_US
recurring_orders.status.failed,Failed,en_US
recurring_orders.status.paused,Paused,en_US
recurring_orders.status.review_required,Review Required,en_US
recurring_orders.detail.resume.date_label,Next execution date,en_US
recurring_orders.detail.resume.validation.date_required,Please select a resume date.,en_US
recurring_orders.detail.resume.validation.date_in_past,The resume date must be in the future.,en_US
recurring_orders.checkout.validation.cadence_required,Please select a frequency.,en_US
recurring_orders.scheduled.order.errors.title,The following issues were found with your recurring order and it could not be placed:,en_US
catalog.no-results.browse-all,Browse all products,en_US
configurable_bundle.template.name.3,Boiler System Bundle,en_US
configurable_bundle.template_slots.boiler-pump.name,Pump & Hydraulic Component,en_US
configurable_bundle.template_slots.boiler-control.name,Control & Measurement,en_US
configurable_bundle.template_slots.boiler-valves.name,Valves & Safety Hardware,en_US
configurable_bundle.template_slots.boiler-seals.name,Seals & Gasket Kits,en_US
product.option.group.name.hrs_warranty,Warranty Extension,en_US
product.option.group.name.hrs_insurance,Installation Insurance,en_US
