key,translation,locale
self_service_portal.inquiry.validation.type_required,Тип обов'язковий.,uk_UA
self_service_portal.inquiry.validation.subject_required,Тема обов'язкова.,uk_UA
self_service_portal.inquiry.validation.description_required,Опис обов'язковий.,uk_UA
product.availability.available,Доступний,uk_UA
product.availability.in_stock,%number% в наявності,uk_UA
product.availability.out_of_stock,Немає в наявності,uk_UA
measurement_units.item.name.short,pc,uk_UA
measurement_units.standard.weight.kilo.name.short,kg,uk_UA
measurement_units.standard.weight.gram.name.short,g,uk_UA
measurement_units.standard.weight.tone.name.short,t,uk_UA
measurement_units.standard.weight.gbou.name.short,oz,uk_UA
measurement_units.standard.weight.usou.name.short,oz,uk_UA
measurement_units.standard.weight.pund.name.short,lb,uk_UA
measurement_units.standard.weight.huwg.name.short,GB cwt,uk_UA
measurement_units.standard.weight.gbtn.name.short,GB ton,uk_UA
measurement_units.standard.weight.ustn.name.short,US ton,uk_UA
measurement_units.standard.weight.oztr.name.short,ozt,uk_UA
measurement_units.standard.weight.ucwt.name.short,US cwt,uk_UA
measurement_units.standard.length.metr.name.short,m,uk_UA
measurement_units.standard.length.cmet.name.short,cm,uk_UA
measurement_units.standard.length.mmet.name.short,mm,uk_UA
measurement_units.standard.length.kmet.name.short,km,uk_UA
measurement_units.standard.length.inch.name.short,in,uk_UA
measurement_units.standard.length.yard.name.short,yd,uk_UA
measurement_units.standard.length.foot.name.short,ft,uk_UA
measurement_units.standard.length.mile.name.short,mi,uk_UA
measurement_units.standard.area.smet.name.short,m²,uk_UA
measurement_units.standard.area.sqki.name.short,km²,uk_UA
measurement_units.standard.area.smil.name.short,mm²,uk_UA
measurement_units.standard.area.scmt.name.short,cm²,uk_UA
measurement_units.standard.area.sqin.name.short,in²,uk_UA
measurement_units.standard.area.sqfo.name.short,ft²,uk_UA
measurement_units.standard.area.sqmi.name.short,mi²,uk_UA
measurement_units.standard.area.sqya.name.short,yd²,uk_UA
measurement_units.standard.area.acre.name.short,ac,uk_UA
measurement_units.standard.area.ares.name.short,a,uk_UA
measurement_units.standard.area.hect.name.short,ha,uk_UA
measurement_units.standard.litr.name.short,L,uk_UA
measurement_units.standard.celi.name.short,cL,uk_UA
measurement_units.standard.mili.name.short,mL,uk_UA
measurement_units.standard.gbga.name.short,GB gal,uk_UA
measurement_units.standard.gbpi.name.short,GB pt,uk_UA
measurement_units.standard.uspi.name.short,US pt,uk_UA
measurement_units.standard.gbqa.name.short,GB qt,uk_UA
measurement_units.standard.usqa.name.short,US qt,uk_UA
measurement_units.standard.usga.name.short,US gal,uk_UA
measurement_units.standard.barl.name.short,bbl,uk_UA
measurement_units.standard.bcuf.name.short,BCF,uk_UA
measurement_units.standard.bdft.name.short,BF,uk_UA
measurement_units.standard.cbme.name.short,m³,uk_UA
measurement_units.standard.miba.name.short,MMbbl,uk_UA
measurement_units.standard.dgeu.name.short,DGE,uk_UA
measurement_units.standard.ggeu.name.short,GGE,uk_UA
measurement_units.standard.busl.name.short,bu,uk_UA
buy_box.sold_by,Продавець,uk_UA
buy_box.view_merchant,Переглянути продавця,uk_UA
Access Denied.,Доступ заборонено.,uk_UA
Passwords do not match,Паролі не збігаються,uk_UA
You must accept the terms and conditions to register,"Щоб зареєструватися, ви повинні прийняти правила та умови",uk_UA
This password has been compromised in a data breach. Please choose a different password.,Цей пароль було розкрито під час витоку даних. Виберіть інший пароль.,uk_UA
Please provide a valid date in YYYY-MM-DD format,Вкажіть дійсну дату у форматі РРРР-ММ-ДД,uk_UA
isDefaultShipping must be a boolean value,isDefaultShipping повинно бути логічним значенням,uk_UA
isDefaultBilling must be a boolean value,isDefaultBilling повинно бути логічним значенням,uk_UA
Country code must be exactly {{ limit }} characters,Код країни повинен містити рівно {{ limit }} символів,uk_UA
Customer reference is required,Номер клієнта обов'язковий,uk_UA
Invalid or expired registration key,Недійсний або прострочений ключ реєстрації,uk_UA
Customer not found,Клієнта не знайдено,uk_UA
Address creation failed,Не вдалося створити адресу,uk_UA
Failed to process customer request,Не вдалося обробити запит клієнта,uk_UA
The user credentials were incorrect.,Дані для входу користувача були неправильні.,uk_UA
purchasing_control.selector.label,Центр витрат,uk_UA
purchasing_control.selector.placeholder,Виберіть центр витрат,uk_UA
purchasing_control.budget.selector.label,Бюджет,uk_UA
purchasing_control.budget.selector.placeholder,Виберіть бюджет,uk_UA
purchasing_control.budget.remaining,Залишок бюджету,uk_UA
purchasing_control.budget.apply_warning,Застосуйте бюджет.,uk_UA
purchasing_control.selector.save,Виберіть,uk_UA
purchasing_control.summary.cost_center_label,Центр витрат,uk_UA
purchasing_control.summary.budget_label,Бюджет,uk_UA
purchasing_control.summary.budget_remaining,залишилось,uk_UA
purchasing_control.validation.block,Ваше замовлення перевищує виділений бюджет. Змініть замовлення або зв'яжіться зі своїм керівником.,uk_UA
purchasing_control.validation.warn,Ваше замовлення перевищує виділений бюджет.,uk_UA
purchasing_control.validation.require-approval,Це замовлення перевищує бюджет. Надішліть його на затвердження.,uk_UA
purchasing_control.validation.required,Виберіть центр витрат і бюджет перед оформленням замовлення.,uk_UA
permission.name.ManageCostCentersPermissionPlugin,Керувати центрами витрат,uk_UA
purchasing_control.validation.inactive-cost-center,Вибраний центр витрат більше не активний. Виберіть інший центр витрат або зв'яжіться зі своїм керівником.,uk_UA
purchasing_control.budget.no_budgets_found,Немає доступних бюджетів для вибраного центру витрат.,uk_UA
purchasing_control.budget.apply,Застосувати,uk_UA
purchasing_control.summary.no_budget_warning,Бюджет не призначено — оформлення замовлення заблоковано.,uk_UA
purchasing_control.error.quote_not_found,Пропозицію не знайдено.,uk_UA
purchasing_control.error.not_company_user,Вибір центру витрат доступний лише для користувачів компанії.,uk_UA
purchasing_control.error.cost_center_access_denied,Вибраний центр витрат недоступний для вашого бізнес-підрозділу.,uk_UA
purchasing_control.error.budget_access_denied,Вибраний бюджет не належить до вказаного центру витрат.,uk_UA
purchasing_control.error.quote_approved,Центр витрат і бюджет не можна змінити після затвердження пропозиції.,uk_UA
purchasing_control.title,Контроль центру витрат,uk_UA
purchasing_control.budget.validation.access_denied,У вас немає дозволу керувати цим бюджетом.,uk_UA
purchasing_control.budget.validation.amount_invalid,Сума бюджету має бути більшою за нуль.,uk_UA
purchasing_control.budget.validation.amount_too_large,Сума бюджету перевищує максимально допустиме значення.,uk_UA
purchasing_control.budget.validation.date_range_invalid,Дата початку бюджету має бути раніше дати завершення.,uk_UA
